id,ticker,created_at,full_text_preprocessed,user.verified,favorite_count,retweet_count,quality,entities.symbols,num_cashtags,query_params
1511131303541805059,$AMC,Mon Apr 04 23:59:12 +0000 2022,my thoughts on amcwere still accumulating and have maintained our launch pad zone a drop beneath  amp id turn bearish though that is unlikely we are going to retest the order block at  soon a breakout there will quickly lead to some fireworks,False,2,0,False,"[{'text': 'AMC', 'indices': [15, 19]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511131194187997189,$AMC,Mon Apr 04 23:58:46 +0000 2022,afterhours ta is hard how am i supposed to predict which side of the barcode amc will sit on for the next minutes,False,2,0,False,"[{'text': 'AMC', 'indices': [78, 82]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511130949181972485,$AMC,Mon Apr 04 23:57:48 +0000 2022,every other ta has been wrong so far for amc unless they post more than one scenario and one of them eventually plays out as you said im not backing you up here or calling out others it just proves that manipulation plays a bigger role in some stocks like and,False,2,0,False,"[{'text': 'AMC', 'indices': [58, 62]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511129624545177601,$AMC,Mon Apr 04 23:52:32 +0000 2022,amc avg age of short per ortex is days jan th the price was between and  on average m shares are  with ctb highest point since july and consecutive days of  utilization,False,21,4,False,"[{'text': 'AMC', 'indices': [0, 4]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511129466440982529,$AMC,Mon Apr 04 23:51:54 +0000 2022,amc idk why yall keep saying trust me bro to an indicator,False,30,0,False,"[{'text': 'amc', 'indices': [0, 4]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511129090845286404,$AMC,Mon Apr 04 23:50:25 +0000 2022,the most useless info for a stock amc the waste of time youll never get back in your life chasing a company with no potential,False,0,0,False,"[{'text': 'AMC', 'indices': [51, 55]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511128984423129088,$AMC,Mon Apr 04 23:49:59 +0000 2022,some really good looking females like amc,False,0,0,False,"[{'text': 'AMC', 'indices': [51, 55]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511128749995143176,$AMC,Mon Apr 04 23:49:04 +0000 2022,interesting amc,False,3,1,False,"[{'text': 'amc', 'indices': [17, 21]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511128584894615554,$AMC,Mon Apr 04 23:48:24 +0000 2022, agree this guy would be nothing without the amc community recognize the game,False,1,0,False,"[{'text': 'AMC', 'indices': [60, 64]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511131422744059913,$SPY,Mon Apr 04 23:59:41 +0000 2022,spy by friday no risk,False,2,0,False,"[{'text': 'SPY', 'indices': [0, 4]}]",1,query:$SPY -$GME -$TSLA -$TWTR -$AMC -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511131174655041538,$SPY,Mon Apr 04 23:58:42 +0000 2022,perspective is great i could not disagree with this more tend to your mental physical spiritual health before even thinking about your financial health dont be a sleepy dirty ass dirty mouth oh hey lemme coin flip spy trader have some fucking respect for yourself,False,1,0,False,"[{'text': 'SPY', 'indices': [226, 230]}]",1,query:$SPY -$GME -$TSLA -$TWTR -$AMC -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511130840016863239,$SPY,Mon Apr 04 23:57:22 +0000 2022,spy stocks typically move north in april and it is historically the best month of the year for the samp  the samp has been higher  of the time and has gained an average  in all aprils since world war ii according to sam stovall,False,9,2,False,"[{'text': 'SPY', 'indices': [0, 4]}]",1,query:$SPY -$GME -$TSLA -$TWTR -$AMC -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511130776745783297,$SPY,Mon Apr 04 23:57:07 +0000 2022,short spyholding period max days,False,0,0,False,"[{'text': 'SPY', 'indices': [19, 23]}]",1,query:$SPY -$GME -$TSLA -$TWTR -$AMC -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511130588933201923,$SPY,Mon Apr 04 23:56:22 +0000 2022,i think people forget that after a move up price tends to move sideways for a bit before another leg this is healthy price action spy,False,2,0,False,"[{'text': 'SPY', 'indices': [134, 138]}]",1,query:$SPY -$GME -$TSLA -$TWTR -$AMC -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511130518519259138,$SPY,Mon Apr 04 23:56:05 +0000 2022,short spyholding period max days,False,0,0,False,"[{'text': 'SPY', 'indices': [22, 26]}]",1,query:$SPY -$GME -$TSLA -$TWTR -$AMC -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511070931963240467,$HMHC,Mon Apr 04 19:59:19 +0000 2022,houghton mifflin harcourt company traded m shares  above average volume hmhc,False,1,0,False,"[{'text': 'HMHC', 'indices': [81, 86]}]",1,query:$HMHC -$GME -$TSLA -$TWTR -$AMC -$SPY -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511064557569118208,$HMHC,Mon Apr 04 19:33:59 +0000 2022,sums up the hmhc proposed sale beautifully i think this is the worst deal process ive ever seen i cant believe the board is trying to sell the company at this price given how flawed the projections were,False,19,3,False,"[{'text': 'HMHC', 'indices': [29, 34]}]",1,query:$HMHC -$GME -$TSLA -$TWTR -$AMC -$SPY -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511054563129933830,$HMHC,Mon Apr 04 18:54:16 +0000 2022,a quick note as hmhcs tender deadline approaches,False,21,5,False,"[{'text': 'HMHC', 'indices': [16, 21]}]",1,query:$HMHC -$GME -$TSLA -$TWTR -$AMC -$SPY -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511048477580607503,$HMHC,Mon Apr 04 18:30:05 +0000 2022, hmhc  bullish option flow detected in houghton mifflin   with calls trading x expected and implied vol increasing over points to   the putcall ratio is  earnings are expected on ,False,2,1,False,"[{'text': 'HMHC', 'indices': [9, 14]}]",1,query:$HMHC -$GME -$TSLA -$TWTR -$AMC -$SPY -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511029889637437448,$HMHC,Mon Apr 04 17:16:13 +0000 2022,interested to get your take on the insane volume and oi for hmhc over the past two weeks going into potential merger,False,0,0,False,"[{'text': 'HMHC', 'indices': [88, 93]}]",1,query:$HMHC -$GME -$TSLA -$TWTR -$AMC -$SPY -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511006939513339913,$HMHC,Mon Apr 04 15:45:02 +0000 2022,houghton mifflin harcourt company current quarter revenue growth yoy of  ranked out of companies in our database hmhc,False,0,0,False,"[{'text': 'HMHC', 'indices': [159, 164]}]",1,query:$HMHC -$GME -$TSLA -$TWTR -$AMC -$SPY -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511131210201935874,$DWAC,Mon Apr 04 23:58:50 +0000 2022,thats why dwac went down today,False,1,0,False,"[{'text': 'dwac', 'indices': [38, 43]}]",1,query:$DWAC -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511125341917511683,$DWAC,Mon Apr 04 23:35:31 +0000 2022,ah so thats why the price went up insane why didnt he buy dwac elon musk tweets first words since becoming twitters largest shareholder  fox business,False,7,2,False,"[{'text': 'DWAC', 'indices': [62, 67]}]",1,query:$DWAC -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511124834926964741,$DWAC,Mon Apr 04 23:33:30 +0000 2022,now sell dwac i need to print my puts,False,2,0,False,"[{'text': 'DWAC', 'indices': [23, 28]}]",1,query:$DWAC -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511124734418644994,$DWAC,Mon Apr 04 23:33:06 +0000 2022,dwac kissed every level i had mapped out from this rising wedge and i didnt even take the trade myselfit be like that sometimes,False,33,1,False,"[{'text': 'DWAC', 'indices': [0, 5]}]",1,query:$DWAC -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511123995432669184,$DWAC,Mon Apr 04 23:30:10 +0000 2022,should have bought a stake in dwac and ruined shorts for life,False,2,0,False,"[{'text': 'DWAC', 'indices': [40, 45]}]",1,query:$DWAC -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511122912559915015,$DWAC,Mon Apr 04 23:25:52 +0000 2022,so we shorting dwac to lt,False,0,0,False,"[{'text': 'DWAC', 'indices': [15, 20]}]",1,query:$DWAC -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511122850412961795,$DWAC,Mon Apr 04 23:25:37 +0000 2022,this was doomed from inception dwac is and always was a scam,False,0,0,False,"[{'text': 'DWAC', 'indices': [68, 73]}]",1,query:$DWAC -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511122813163298816,$DWAC,Mon Apr 04 23:25:28 +0000 2022,cant wait for the one for dwac,False,2,0,False,"[{'text': 'DWAC', 'indices': [39, 44]}]",1,query:$DWAC -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511121109961383944,$DWAC,Mon Apr 04 23:18:42 +0000 2022,keep holding dwac im sure its going back to ,False,0,0,False,"[{'text': 'DWAC', 'indices': [13, 18]}]",1,query:$DWAC -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511119197140627466,$DWAC,Mon Apr 04 23:11:06 +0000 2022,i did something crazy todayi bought more dwaci have other stocks so its not alli was so pissed today and down i figured everyone else was toso i boughtwhat ever elon has planned will take a long timetrump just might pull this off,False,0,0,False,"[{'text': 'DWAC', 'indices': [60, 65]}]",1,query:$DWAC -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511127989613965315,$AMD,Mon Apr 04 23:46:02 +0000 2022,amd arrow minerals hones in on gold target with soil geochemistry at vranso in burkina faso,False,0,0,False,"[{'text': 'AMD', 'indices': [0, 4]}]",1,query:$AMD -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511127952221622272,$AMD,Mon Apr 04 23:45:53 +0000 2022,amd treasuremap with levels posted we are long as of today,False,10,0,False,"[{'text': 'AMD', 'indices': [0, 4]}]",1,query:$AMD -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511123881892974598,$AMD,Mon Apr 04 23:29:43 +0000 2022,amd always hits different,False,0,0,False,"[{'text': 'AMD', 'indices': [0, 4]}]",1,query:$AMD -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511120019119394817,$AMD,Mon Apr 04 23:14:22 +0000 2022,amd a very popular stock thats good at shaking out active traders again and again in my opinion a much better investment than a trading stock,False,27,0,False,"[{'text': 'AMD', 'indices': [0, 4]}]",1,query:$AMD -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511130992794292233,$SST,Mon Apr 04 23:57:58 +0000 2022,sst climbing up on stocktwits,False,12,2,False,"[{'text': 'SST', 'indices': [0, 4]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
1511126579832889346,$SST,Mon Apr 04 23:40:26 +0000 2022,sst someone loaded up like no other before close today,False,7,1,False,"[{'text': 'SST', 'indices': [0, 4]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -filter:retweets since_id:1510769113282580484 until_date:2022-04-05 max_tweets:10
